jung,result
Lee Sin,0
Jarvan IV,1
Skarner,1
Lee Sin,1
Hecarim,1
Gragas,1
Elise,1
Sejuani,1
Nidalee,1
Kindred,1
Jarvan IV,0
Xin Zhao,1
Lee Sin,0
Lee Sin,1
Elise,1
Rengar,1
Elise,0
Kindred,1
Kha'Zix,1
Sejuani,1
Lee Sin,1
Jarvan IV,1
Sejuani,1
Lee Sin,1
Karthus,1
Kha'Zix,0
Olaf,1
Vi,0
Gragas,1
Elise,0
Karthus,1
Ezreal,1
Ivern,1
Hecarim,0
Lee Sin,1
Lee Sin,1
Jarvan IV,1
Rek'Sai,1
Kayn,0
Gragas,0
Gragas,1
Zac,1
Gragas,1
Lee Sin,0
Lee Sin,1
Karthus,1
Sejuani,1
Lee Sin,1
Gragas,1
Jarvan IV,1
Jarvan IV,0
Sejuani,1
Gragas,1
Trundle,1
Olaf,0
Olaf,1
Sejuani,1
Lee Sin,1
Taliyah,1
Jarvan IV,1
Kayn,1
Vi,1
Jarvan IV,1
Sejuani,1
Elise,1
Pantheon,0
Trundle,1
Lee Sin,1
Mordekaiser,1
Rengar,1
Sejuani,1
Gragas,1
Rek'Sai,1
Olaf,1
Elise,1
Gragas,1
Zac,1
Nocturne,1
Shaco,0
Xin Zhao,1
Jarvan IV,1
Olaf,1
Kha'Zix,1
Karthus,1
Rengar,1
Kindred,1
Taliyah,1
Sejuani,1
Amumu,1
Sejuani,0
Nunu & Willump,1
Elise,1
Rek'Sai,1
Shaco,0
Pantheon,1
Lee Sin,1
Fiddlesticks,1
Trundle,1
Hecarim,1
Poppy,1
Kayn,1
Graves,0
Graves,1
Zac,1
Aatrox,0
Sejuani,1
Jarvan IV,0
Kayn,1
Vi,0
Rek'Sai,1
Hecarim,1
