jung,result
Rek'Sai,1
Rek'Sai,1
Kindred,1
Karthus,1
Lee Sin,1
Lee Sin,1
Camille,0
Elise,1
Sejuani,1
Sylas,1
Rek'Sai,1
Elise,1
Urgot,1
Olaf,1
Master Yi,1
Kha'Zix,1
Xin Zhao,1
Sejuani,1
Rengar,1
Kha'Zix,1
Kayn,1
Kayn,0
Hecarim,1
Lee Sin,0
Hecarim,1
Nocturne,1
Rengar,1
Jarvan IV,1
Sejuani,1
Lee Sin,1
Ekko,1
Elise,1
Nunu & Willump,1
Graves,1
Nunu & Willump,1
Nidalee,1
Kha'Zix,1
Zac,1
Kayn,1
Hecarim,1
Warwick,1
Vi,1
Rengar,1
Elise,1
Lee Sin,1
Jarvan IV,0
Kindred,1
Karthus,1
Taliyah,1
Rengar,1
Jarvan IV,0
Kha'Zix,0
Aatrox,0
Nunu & Willump,1
Rek'Sai,1
Kindred,1
Lee Sin,0
Jarvan IV,1
Elise,1
Lee Sin,1
Taliyah,1
Vi,1
Kayn,1
Rengar,1
Sejuani,1
Hecarim,1
Sejuani,1
Jarvan IV,1
Rammus,1
Aatrox,1
Elise,1
Lee Sin,1
Kayn,1
Lee Sin,1
Master Yi,1
Kha'Zix,1
Hecarim,1
Karthus,0
Mordekaiser,1
Warwick,0
Sejuani,0
Kayn,1
Olaf,1
Sylas,1
Lee Sin,1
Gragas,1
Mordekaiser,1
Poppy,0
Kindred,1
Shaco,1
Lee Sin,0
Udyr,0
Rek'Sai,1
Gragas,1
Amumu,0
Lee Sin,1
Vi,1
Gragas,1
Twitch,1
Elise,1
Hecarim,1
Kayn,1
Urgot,1
Shyvana,1
Aatrox,1
Taliyah,1
Evelynn,1
Hecarim,1
Aatrox,1
Ivern,1
Rek'Sai,0
Hecarim,0
Rek'Sai,1
Hecarim,1
Karthus,1
Sejuani,1
Evelynn,1
Sejuani,1
Karthus,1
Taliyah,1
Elise,1
Twitch,1
Sejuani,1
Lee Sin,1
Kindred,1
Elise,1
Lee Sin,0
Taliyah,1
Sejuani,1
Hecarim,1
Kha'Zix,0
Camille,1
Taliyah,1
Elise,1
Lee Sin,1
Sejuani,1
Vi,1
Rek'Sai,1
Olaf,0
Olaf,1
Aatrox,0
Lee Sin,1
Elise,0
Zac,1
Xin Zhao,0
Rengar,1
Vi,0
Lee Sin,1
Skarner,1
Taliyah,1
Rek'Sai,1
Lee Sin,1
Rengar,1
Lee Sin,1
Sejuani,1
Rek'Sai,1
Lee Sin,1
Rengar,1
Evelynn,0
Rengar,0
Kayn,1
Kindred,1
Elise,1
Elise,1
Sejuani,1
Sejuani,1
Lee Sin,1
Lee Sin,1
Jax,0
Kayn,1
Jarvan IV,1
Lee Sin,1
Evelynn,1
Sejuani,1
Lee Sin,1
Ornn,1
Elise,1
Elise,1
Shaco,0
Xin Zhao,1
Camille,0
Elise,1
Zac,1
Hecarim,1
Kayn,1
Evelynn,1
Nidalee,1
