jung,result
Sejuani,1
Rengar,1
Kayn,1
Hecarim,1
Elise,0
Rengar,1
Kindred,0
Hecarim,0
Nunu & Willump,1
Zac,0
Elise,1
Graves,1
Vi,1
Rek'Sai,0
Wukong,1
Hecarim,1
Hecarim,1
Rek'Sai,1
Sylas,1
Olaf,1
Rek'Sai,1
Sejuani,1
Vi,1
Olaf,1
Corki,0
Jarvan IV,1
Evelynn,1
Sejuani,1
Elise,1
Graves,1
Vi,1
Jax,1
Master Yi,1
Hecarim,0
Nunu & Willump,1
Kayn,1
Rengar,0
Kha'Zix,1
Xin Zhao,1
Nocturne,1
Nidalee,1
Kindred,1
Sejuani,1
Amumu,1
Nunu & Willump,1
Rengar,1
Jarvan IV,1
Jarvan IV,1
Jarvan IV,1
Jarvan IV,1
Rammus,1
Hecarim,1
Sejuani,1
Kayn,0
Elise,1
Hecarim,1
Nunu & Willump,1
Hecarim,1
Gragas,0
Twitch,1
Kindred,1
Kha'Zix,1
Taliyah,1
Lee Sin,1
Rek'Sai,1
Rengar,1
Skarner,1
Nasus,1
Rek'Sai,1
Hecarim,1
Taliyah,1
Master Yi,1
Master Yi,1
Karthus,0
Kayn,0
Morgana,0
Sejuani,0
Gragas,1
Sejuani,0
Sejuani,0
Kayn,1
Lee Sin,1
Elise,0
Aatrox,1
Mordekaiser,1
Evelynn,1
Lee Sin,1
Lee Sin,1
Amumu,1
Kayn,1
Skarner,1
Karthus,1
Gragas,1
Rengar,1
Karthus,1
Rek'Sai,1
Sejuani,1
Twitch,1
Sejuani,1
Rek'Sai,1
Shaco,1
Hecarim,1
Hecarim,1
Gragas,1
Gragas,1
Gragas,1
Lee Sin,1
Evelynn,1
Jarvan IV,1
Elise,1
Trundle,1
Vi,1
Elise,1
Sejuani,1
Nidalee,1
Xin Zhao,1
Xin Zhao,1
Elise,1
Hecarim,1
Skarner,1
Elise,1
Rek'Sai,1
Olaf,1
Hecarim,1
Kha'Zix,1
Jax,1
Elise,1
Kindred,1
Trundle,1
Kayn,1
Nidalee,0
Taliyah,1
Shaco,1
Ivern,1
Kha'Zix,1
Kha'Zix,1
Taliyah,1
Taliyah,1
Elise,0
Lee Sin,1
Kha'Zix,0
Elise,0
Gragas,0
Jarvan IV,0
Jax,1
Rengar,1
Karthus,1
Nidalee,0
Sylas,0
Kindred,1
Trundle,1
Hecarim,1
Olaf,1
Gragas,1
Taliyah,1
Sejuani,1
Kayn,1
Jarvan IV,1
Evelynn,0
Karthus,1
Karthus,1
Kayn,1
Kayn,1
Lee Sin,1
