jung,result
Master Yi,0
Gragas,0
Rengar,0
Kha'Zix,1
Nidalee,0
Hecarim,0
Gragas,0
Rek'Sai,0
Lee Sin,0
Kha'Zix,0
Taliyah,0
Gragas,0
Kayn,0
Master Yi,0
Lee Sin,0
Lee Sin,0
Kha'Zix,0
Karthus,0
Kled,0
Elise,0
Kindred,0
Lee Sin,1
Sejuani,0
Kindred,0
Gragas,0
Sejuani,0
Amumu,0
Sylas,0
Skarner,0
Lee Sin,0
Karthus,0
Xin Zhao,0
Graves,0
Lee Sin,0
Kayn,0
Graves,1
Hecarim,1
Hecarim,1
Mordekaiser,0
Lee Sin,0
Taliyah,0
Taliyah,0
Master Yi,0
Hecarim,0
Gragas,0
Rek'Sai,0
Sylas,1
Hecarim,0
Kayn,0
Camille,0
Ivern,0
Kayn,0
Rek'Sai,1
Aatrox,0
Lee Sin,0
Graves,0
Rek'Sai,0
Kha'Zix,1
Skarner,0
Xin Zhao,0
Kindred,0
Karthus,0
Taliyah,0
Elise,0
Xin Zhao,0
Skarner,0
Kayn,0
Olaf,0
Kindred,0
Kayn,0
Taliyah,0
Sejuani,0
Rengar,0
Jarvan IV,0
Rek'Sai,0
Elise,0
Kayn,1
Kindred,0
Lee Sin,0
Zac,0
Elise,0
Elise,0
Karthus,1
Kindred,0
Jarvan IV,1
Lee Sin,1
Lee Sin,1
Lee Sin,0
Rek'Sai,0
Elise,0
Jarvan IV,0
Jarvan IV,0
Lee Sin,0
Sejuani,1
Lee Sin,0
Evelynn,0
Taliyah,0
Sejuani,1
Rengar,0
Ekko,1
Xin Zhao,0
Skarner,1
Olaf,0
Lee Sin,1
Hecarim,1
Lee Sin,1
Jarvan IV,0
Olaf,1
Jarvan IV,0
Gragas,0
Lee Sin,1
Ivern,0
Riven,1
Hecarim,0
Lee Sin,1
Kayn,0
Sylas,0
Taliyah,1
Zac,0
Sylas,0
Master Yi,0
Rek'Sai,0
Lee Sin,1
Rengar,1
Sejuani,0
Lee Sin,1
Sejuani,0
Taliyah,1
Kha'Zix,0
Karthus,0
Elise,0
Jarvan IV,0
Sylas,1
Nocturne,0
Lee Sin,0
Elise,0
Olaf,0
Olaf,0
Hecarim,0
Ivern,0
Taliyah,0
Olaf,0
Jarvan IV,0
Sejuani,1
Sejuani,0
Zac,0
Camille,0
Aatrox,0
Kayn,0
Gragas,0
Sylas,0
Sylas,0
Jarvan IV,0
Jarvan IV,0
Taliyah,0
Lee Sin,0
Elise,0
Rek'Sai,1
Sejuani,1
Lee Sin,0
Nidalee,0
Skarner,0
Lee Sin,0
Rek'Sai,0
Lee Sin,0
Kha'Zix,0
Rengar,0
Kayn,1
Aatrox,0
